rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10007886-the_tigers_tail,Jamie Russell,FALSE,Film4,Rotten,2.5/5,6/8/2007,"Not quite a car crash of a movie, Boorman's uneven black comedy is more like a fender-bender. It falls into the twilight zone between so bad it's good and so bad it's bad."
m/10007886-the_tigers_tail,Neil Smith,TRUE,BBC.com,Rotten,5-Feb,6/8/2007,"As tigers go, it's all growl and no teeth."
m/10007886-the_tigers_tail,,FALSE,Total Film,Rotten,5-Feb,6/8/2007,"You get two Brendan Gleesons for the price of one in John Boorman's Dublin-set comedy, though neither is shown to his advantage in this uncomfortable mix of social satire and over-ripe melodrama."
m/10007886-the_tigers_tail,Matthew Turner,FALSE,ViewLondon,Rotten,5-Feb,6/19/2007,
m/10007886-the_tigers_tail,Amber Wilkinson,FALSE,Eye for Film,Rotten,2.5/5,12/7/2007,"Far from being a roaring, sinewy beast with a lot of bite that the title might suggest, John Boorman's latest has more in common with a lumbering white elephant."
m/10007886-the_tigers_tail,Brian Gibson,FALSE,"Vue Weekly (Edmonton, Alberta)",Rotten,,3/20/2008,"An almost madcap comic pace battles with thundercloud-building drama . . . The social commentary can be earnest and bald, with the mythic overtones seemingly contrived to tumble O'Leary into the class gap on his arse."
m/10007886-the_tigers_tail,Tim Brayton,FALSE,Antagony & Ecstasy,Rotten,10-May,3/24/2008,"If there's anything about the movie that really rises above the mediocre, it's Gleeson's fantastic performance."
m/10007886-the_tigers_tail,Liam Lacey,TRUE,Globe and Mail,Rotten,4-Feb,10/24/2008,
m/10007886-the_tigers_tail,Ed Gonzalez,FALSE,Slant Magazine,Rotten,4-Feb,12/24/2008,"The Tiger's Tail, like Cassandra's Dream, prominently features a boat that is both symbol of financial attainment and emotional ruin; it also finds a master filmmaker defying the ""show, don't tell"" principle with almost crippling cynicism."
m/10007886-the_tigers_tail,Dan Jardine,FALSE,Apollo Guide,Rotten,57/100,2/4/2009,A real waste of a potentially interesting premise.
m/10007886-the_tigers_tail,Nora Lee Mandel,FALSE,Film-Forward.com,Fresh,10-Jul,2/21/2009,"The world recession has made this suspenseful film bitingly relevant beyond the local problems of the maiming of ""The Celtic Tiger."""
m/10007886-the_tigers_tail,Jules Brenner,FALSE,Cinema Signals,Rotten,5-Jan,8/6/2009,"Amateurish technical contrivance isn't this awkward, retro failure's only deficiency."
m/10007886-the_tigers_tail,David Cornelius,FALSE,DVDTalk.com,Fresh,5-Mar,9/7/2009,A messy but absorbing mystery.
m/10007886-the_tigers_tail,Ben Kenigsberg,TRUE,Time Out,Fresh,5-Apr,11/17/2011,
m/10007886-the_tigers_tail,Anna Smith,TRUE,Time Out,Rotten,5-Feb,11/18/2011,
m/10007886-the_tigers_tail,Dennis Schwartz,FALSE,Dennis Schwartz Movie Reviews,Rotten,C+,1/5/2015,The fanciful tale is too absurd to take seriously.
m/10007893-its_a_boy_girl_thing,,FALSE,Empire Magazine,Fresh,5-Mar,1/20/2007,
m/10007893-its_a_boy_girl_thing,Matthew Turner,FALSE,ViewLondon,Fresh,5-Mar,1/20/2007,"A worthy addition to the bodyswap genre, thanks to a decent script and superb performances from its likeable leads."
m/10007893-its_a_boy_girl_thing,Rich Cline,FALSE,Shadows on the Wall,Fresh,3.5/5,1/20/2007,There's actually some serious subtext if we bother to look for it.
m/10007893-its_a_boy_girl_thing,David Nusair,FALSE,Reel Film Reviews,Fresh,2.5/4,6/7/2007,...the film does possess enough heart and laughs to warrant a mild recommendation.
m/10007893-its_a_boy_girl_thing,Urban Cinefile Critics,FALSE,Urban Cinefile,Rotten,,2/21/2008,"Strangely enough, it isn't the lack of originality in this body switch comedy that irritated me most, it is that I didn't believe any of it."
m/10007893-its_a_boy_girl_thing,Brian Orndorf,FALSE,DVDTalk.com,Rotten,D,6/30/2008,There's little doubt that Boy Girl Thing was assembled by someone who was obviously blindfolded and possibly drugged.
m/10007893-its_a_boy_girl_thing,Christopher Null,FALSE,Filmcritic.com,Rotten,2.5/5,7/3/2008,All this movie needs is a choreographed dance number to complete the circle.
m/10007893-its_a_boy_girl_thing,Charlie Lyne,FALSE,Ultra Culture,Fresh,,5/30/2011,As predictable as it is blatantly enjoyable.
m/10007893-its_a_boy_girl_thing,Barbara Shulgasser,FALSE,Common Sense Media,Fresh,5-Mar,1/24/2017,Raunchy teen comedy looks at gender roles; lots of cursing.
m/10007898-slipstream,Robert Koehler,TRUE,Variety,Rotten,,1/21/2007,[It] can either be viewed as one huge home movie or a plaything from an actor who has been observing other filmmakers for decades.
m/10007898-slipstream,Pam Grady,FALSE,FilmStew.com,Rotten,,1/25/2007,"Hopkins' ambition is laudable, but what he has produced is a handsome, admirable failure, a labor of love and an extremely personal film with extremely limited appeal."
m/10007898-slipstream,Kirk Honeycutt,TRUE,Hollywood Reporter,Rotten,,1/25/2007,"The veneer of stylistic hyperactivity can't conceal the starkly banal dialogue and a roster of performances that seem, under the circumstances, hardly directed at all."
m/10007898-slipstream,Edward Douglas,FALSE,ComingSoon.net,Fresh,10-Aug,1/25/2007,A visual masterpiece and an amazing achievement in cinematography and editing.
m/10007898-slipstream,Jamie Tipps,FALSE,Film Threat,Fresh,3.5/5,1/30/2007,"The resolution ties up enough loose ends to be satisfying, yet makes you think long after you've left the theater."
m/10007898-slipstream,Josh Bell,FALSE,Las Vegas Weekly,Rotten,5-Jan,6/16/2007,"Annoying, pretentious twaddle of the highest order."
m/10007898-slipstream,Emanuel Levy,FALSE,EmanuelLevy.Com,Rotten,C,10/11/2007,"Hopkins' surreal take on the absurdist nature of movies--and reality--bears the traits of many works by actors-helmers: It's self-reflexive, whimsical in movieish way, and self-indulgent but it's never boring due to talent in front and behind the camera"
m/10007898-slipstream,Susan Granger,FALSE,www.susangranger.com,Fresh,10-Jul,10/19/2007,"An avante-garde, admittedly experimental, absurdist, through-the-looking-glass glimpse of behind-the-scenes movie-making, it's the Mad Hatter's Tea Party."
m/10007898-slipstream,Jules Brenner,FALSE,Cinema Signals,Rotten,5-Feb,10/20/2007,"The editing-on-speed renders Hopkin's ""experiment"" inacessible to the degree that the movie will be lucky if it makes two cents."
m/10007898-slipstream,Ed Gonzalez,FALSE,Slant Magazine,Rotten,4-Feb,10/21/2007,"Blaring its pretense to Lynch-ness, Slipstream crumbles under the weight of Hopkins's self-indulgence, yet there is some measure of sincerity to this senseless upchuck."
m/10007898-slipstream,Aaron Hillis,TRUE,Village Voice,Rotten,,10/23/2007,"Hopkins claims it's a comedy, and perhaps John Turturro's live-action cartoon of a mogul producer suggests so, but what does it all mean? That art can be just as shallow as Hollywood?"
m/10007898-slipstream,Andy Klein,FALSE,Los Angeles CityBeat,Fresh,,10/24/2007,"I'm a sucker for this sort of narrative playfulness, so I fully enjoyed Slipstream. Perhaps it's best thought of as Inland Empire Lite: At half the length, it's easier going down but less filling."
m/10007898-slipstream,Harvey S. Karten,FALSE,Compuserve,Fresh,B,10/24/2007,Even second-rate David Lynch and third-rate Federico Fellini is worth our attention.
m/10007898-slipstream,Annlee Ellingson,FALSE,Boxoffice Magazine,Rotten,,10/25/2007,"If consummate thespian Anthony Hopkins downplays, even dismisses, discussions about the ""craft"" of acting, then Slipstream, only the second film he's directed, betrays evidence that it's a subject to which he's nevertheless given a lot of thought."
m/10007898-slipstream,Noel Murray,TRUE,AV Club,Rotten,D+,10/25/2007,"Either one of the most self-indulgent vanity projects in the history of the Hollywood star system, or a rare revealing look at a distinguished actor who usually keeps his real self out of the spotlight."
m/10007898-slipstream,Sid Smith,TRUE,Chicago Tribune,Rotten,4-Feb,10/25/2007,"Slipstream is bold, experimental, off-the-wall kicky and utterly exasperating."
m/10007898-slipstream,Prairie Miller,FALSE,Long Island Press,Rotten,,10/25/2007,"Stylish attempt at Hopkins visualizing post-traumatic Hollywood syndrome, but there should be a rule that movies helmed by movie stars turned directors need to come with some sort of equivalent of the Surgeon General warning label."
m/10007898-slipstream,Gene Seymour,TRUE,Newsday,Rotten,4-Feb,10/25/2007,"Say this much for Anthony Hopkins' project: If he's going to indulge himself as a writer-director-star, it's probably better that he goes completely off the wall."
m/10007898-slipstream,Andrew O'Hehir,TRUE,Salon.com,Rotten,,10/25/2007,"I'm glad that Hopkins has apparently been using the bland, middlebrow stage of his acting career to experiment with massive doses of psychotropic chemicals and open the doors of perception and all that. Next time, maybe he'll just write a manifesto."
m/10007898-slipstream,Matt Pais,FALSE,Metromix.com,Fresh,5-Apr,10/25/2007,A fever dream as much about life and death as the experience of making a movie and watching one.
m/10007898-slipstream,Nick Schager,FALSE,Cinematical,Rotten,,10/25/2007,Straight-up bonkers.
m/10007898-slipstream,MaryAnn Johanson,FALSE,Flick Filosopher,Fresh,,10/26/2007,[S]o fascinating a failure that it's worth seeing...
m/10007898-slipstream,Maitland McDonagh,FALSE,TV Guide,Rotten,4-Feb,10/26/2007,"If not exactly dull, Hopkins' stream-of-consciousness rant is nonetheless self-indulgent and crammed with bits of business that never add up to anything much."
m/10007898-slipstream,Steven Boone,TRUE,Newark Star-Ledger,Rotten,,10/26/2007,Slipstream ultimately winds up an avant-garde film that just ain't all that avant.
m/10007898-slipstream,Kyle Smith,TRUE,New York Post,Rotten,1.5/4,10/26/2007,"At 96 minutes, this vanity/insanity project runs a bit long; five minutes would have been plenty."
m/10007898-slipstream,Carina Chocano,TRUE,Los Angeles Times,Rotten,5-Feb,10/26/2007,"Slipstream is an experiment in visual stream-of-consciousness, but stream-of-consciousness fares better as a literary form than a cinematic one."
m/10007898-slipstream,Bob Strauss,FALSE,Los Angeles Daily News,Rotten,4-Jan,10/26/2007,"Anthony Hopkins wrote and directed Slipstream. It's a free-form, surreal meditation on stuff that, evidently, popped into Hopkins' head while he was writing."
m/10007898-slipstream,Daniel Eagan,FALSE,Film Journal International,Rotten,,10/26/2007,"Has one trick up its sleeve, and once that trick is revealed, the film collapses in on itself in a manner that will irritate more viewers than it intrigues."
m/10007898-slipstream,Josh Larsen,FALSE,"Sun Publications (Chicago, IL)",Rotten,4-Jan,10/26/2007,"...makes you long for a pretentious, arty student short. Because those are only about eight minutes long."
m/10007898-slipstream,Roger Ebert,TRUE,Chicago Sun-Times,Fresh,4-Mar,10/26/2007,Leave it to a 69-year-old actor to make the year's most experimental film.
m/10007898-slipstream,Stephen Holden,TRUE,New York Times,Rotten,2.5/5,10/26/2007,Slipstream is Anthony Hopkins's third film as a director and his first as a quasi-avant-garde filmmaker working well outside the mainstream.
m/10007898-slipstream,Frederic and Mary Ann Brussat,FALSE,Spirituality & Practice,Rotten,5-Jan,10/28/2007,A miserable mess of a stream-of-consciousness movie.
m/10007898-slipstream,Amber Wilkinson,FALSE,Eye for Film,Rotten,1.5/5,10/28/2007,"What would have perhaps made an excellent short subject becomes a cumbersome, confusing and deeply unsatisfying mess of a vanity project."
m/10007898-slipstream,Peter Sobczynski,FALSE,eFilmCritic.com,Fresh,5-Apr,10/29/2007,
m/10007898-slipstream,,TRUE,New York Daily News,Rotten,2.5/4,11/3/2007,
m/10007898-slipstream,Blake French,FALSE,Filmcritic.com,Rotten,5-Mar,11/9/2007,A Hopkins personal vanity project
m/10007898-slipstream,Brandon Fibbs,FALSE,BrandonFibbs.com,Rotten,0/10,2/28/2008,Slipstream is utterly unwatchable. I hated every minute of it.
m/10007898-slipstream,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Rotten,,2/29/2008,Alternately interesting and unwatchable.
m/10007898-slipstream,Melissa Anderson,TRUE,Time Out,Rotten,5-Jan,11/17/2011,
m/10007898-slipstream,Alissa Wilkinson,FALSE,Paste Magazine,Fresh,,4/12/2016,"Slipstream meanders into some lucidity by film's end, but it remains difficult to determine if it's a work born of genius or madness. The decision lies with the viewer."
m/10007902-delirious,Scott Weinberg,FALSE,Cinematical,Fresh,5-Apr,1/23/2007,"Just when you're sure you know how Delirious is going to close, DiCillo comes up with a capper that's as satisfying as it is understated."
m/10007902-delirious,Caffeinated Clint,FALSE,Moviehole,Fresh,,1/23/2007,"A joyously raucous, sexy, deliciously biting fable...Delirious is superbly entertaining and completely satisfying"
m/10007902-delirious,Sura Wood,TRUE,Hollywood Reporter,Fresh,3.5/5,1/25/2007,No one is spared in this whip-smart comedy about the entertainment industry.
m/10007902-delirious,Jeremy Mathews,FALSE,Film Threat,Fresh,3.5/5,1/25/2007,"The story's surprises range from clever to annoying, but [director] DiCillo manages to hold it all together with his consistently amusing cast members, who make you laugh at their characters' self-absorbed folly."
m/10007902-delirious,Jonathan Holland,TRUE,Variety,Fresh,,1/27/2007,"A high-energy rags-to-riches satire about a deranged New York paparazzo and a wannabe thesp, Delirious is hilarious."
m/10007902-delirious,Harvey S. Karten,FALSE,Compuserve,Fresh,B+,7/23/2007,"Buscemi again proves himself one of our great character actors in the role of a paparazzo who feels regularly betrayed--by his parents, by the celebrities, and by a homeless kid he helps."
m/10007902-delirious,Susan Granger,FALSE,www.susangranger.com,Fresh,10-Jul,7/30/2007,"One of those savvy, low-budget crowd-pleasers that arrive in local theaters only via film festivals like San Sebastian and Sundance."
m/10007902-delirious,Staci Layne Wilson,FALSE,Buzzine Magazine,Fresh,,8/1/2007,"While Delirious doesn't have the sophistication of DiCillo's Living in Oblivion, nor the biting wit of The Real Blonde, it's still worth a look for those who enjoy the entertainment industry's POV."
